;ID;ENLACE;USUARIO;@;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO
0;1229510805600772102;https://twitter.com/francisludena/status/1229510805600772102;francisludena;loja280c;2020-02-17 20:59:53+00:00;0;0;;;;Bieno es saberlo gracias.
1;1229499302164287489;https://twitter.com/loja280c/status/1229499302164287489;loja280c;francisludena;2020-02-17 20:14:11+00:00;0;1;;;;No hubo premiación singular. Todos recibirán un reconocimiento y se publicarán los microcuentos..
2;1229484010826534912;https://twitter.com/francisludena/status/1229484010826534912;francisludena;loja280c;2020-02-17 19:13:25+00:00;0;0;;;;Y cuál fue el ganador del 2019??.
3;1229481937963831297;https://twitter.com/bolivar_lojan/status/1229481937963831297;bolivar_lojan;;2020-02-17 19:05:11+00:00;0;0;@festivaloffloja @AlcaldiaLoja;#LojaHistoria280c;;"#LojaHistoria280c Matilde con ascendientes venezolanos proscritos nació en Loja. Al tiempo fue proscrita de su tierra y en consonancia y lejos de Loja escribió su poema ""El proscrito"". @festivaloffloja @AlcaldiaLoja."
4;1229481343580622854;https://twitter.com/bolivar_lojan/status/1229481343580622854;bolivar_lojan;;2020-02-17 19:02:49+00:00;0;0;@festivaloffloja;#LojaGente280c;;"#LojaGente280c Primero a pie y luego en escalada: bicicleta, carro de madera, carreta, jeep; iba de pueblo en pueblo con su música para animar todo sarao inclusive algunos entierros de empecinados parranderos. El loco flechita, todo un personaje pues. @festivaloffloja."
5;1229478474005524481;https://twitter.com/loja280c/status/1229478474005524481;loja280c;;2020-02-17 18:51:25+00:00;9;9;@festivaloffloja @AlcaldiaLoja;#LojaBicentenaria #LojaHistoria280c #LojaGente280c #LojaGastronom #LojaLeyendas280c #LojaBicentenaria280c #LojaMusical280c #LojaVarios280c;;"Preapertura del concurso ""Loja280c"" Desde hoy se inicia el concurso de microcuentos 2020 en honor a #LojaBicentenaria #LojaHistoria280c #LojaGente280c #LojaGastronomía280c #LojaLeyendas280c #LojaBicentenaria280c #LojaMusical280c #LojaVarios280c @festivaloffloja @AlcaldiaLoja."
6;1228855724849213440;https://twitter.com/nayeflorese/status/1228855724849213440;nayeflorese;loja280c;2020-02-16 01:36:50+00:00;0;0;;;;De acuerdo, gracias por la oportunidad..
7;1224554214040334336;https://twitter.com/longevrockband/status/1224554214040334336;longevrockband;;2020-02-04 04:44:10+00:00;0;0;@festivaloffloja;;;"Rock en el Túnel - 2019 @festivaloffloja ""Zombi"" https://www.instagram.com/p/B8IccFog7Jz/?igshid=1xkvi1d2q323l."
8;1223301019012075520;https://twitter.com/longevrockband/status/1223301019012075520;longevrockband;;2020-01-31 17:44:25+00:00;0;0;@festivaloffloja @MunicipioDeLoja @joseamusic @d70a03e0a2814ec;;;Gracias @festivaloffloja, @municipiodeloja a sus directivos @joseamusic @d70a03e0a2814ec por la invitación a nuestra banda, felices de haber formado parte de tremendisimo SHOW Internacional .... Rock en Túnel… https://www.instagram.com/p/B7_iwfvgIkS/?igshid=9fwdot9to8dw.
9;1218182586687807488;https://twitter.com/3dmauri15/status/1218182586687807488;3dmauri15;sinfonicaLoja;2020-01-17 14:45:36+00:00;0;0;;;;24 de junio?.
10;1217137363018711042;https://twitter.com/DdiegopozoP/status/1217137363018711042;DdiegopozoP;utpl;2020-01-14 17:32:15+00:00;2;9;@utpl @FestivalDeLoja @festivaloffloja @InvestigaUtpl @acostaide @baltachacalvas @luciano_180o @JP_SuarezChacon;;;ELEMENTAL gestión e investigación de la @utpl para presentar estos indicadores que servirán para la toma de decisiones de cara al @FestivalDeLoja y @festivaloffloja en la edición 2020. Felicitaciones @InvestigaUtpl @acostaide @baltachacalvas @luciano_180o @JP_SuarezChacon.
11;1217135778062532610;https://twitter.com/daferontaneda/status/1217135778062532610;daferontaneda;MunicipioDeLoja;2020-01-14 17:25:57+00:00;0;1;;;;De los 9 ecuatorianos, cuántos fueron lojanos?!.
12;1216893406833709056;https://twitter.com/festivaloffloja/status/1216893406833709056;festivaloffloja;;2020-01-14 01:22:51+00:00;3;7;;#FIAVL2019 #offloja2019 #lojaparaelmundo;;#FIAVL2019 Te invitamos a ver nuestros indicadores generales del IV Festival OFF 2019 en nuestro Facebook oficial. Gracias por ser parte del mismo! se vienen grandes cosas para el LOJA OFF 2020. #offloja2019 #lojaparaelmundo.
13;1216150102974308352;https://twitter.com/dohnkan/status/1216150102974308352;dohnkan;DdiegopozoP;2020-01-12 00:09:14+00:00;0;0;;;;Yo lo hago. Los invito a sugerir un tema..
14;1216136455904550913;https://twitter.com/BailonOficial/status/1216136455904550913;BailonOficial;DdiegopozoP;2020-01-11 23:15:00+00:00;0;1;;;;Sería muy bueno .
15;1211072984036859906;https://twitter.com/estebansar/status/1211072984036859906;estebansar;;2019-12-28 23:54:34+00:00;1;6;@MunicipioDeLoja @Cultura_Ec @festivaloffloja @FestivalDeLoja @CPCCS @DeporteEc @CentroOds @Cooper2030ods;#Loja;;Debería ser uno de los proyectos de #Loja para el bicentenario, camino al año 2030. @MunicipioDeLoja @Cultura_Ec @festivaloffloja @FestivalDeLoja @CPCCS @DeporteEc @CentroOds @Cooper2030ods.
16;1209219996917915648;https://twitter.com/RudyGuemes/status/1209219996917915648;RudyGuemes;;2019-12-23 21:11:28+00:00;0;2;@RudyGuemes @festivaloffloja;#Argentina #loja #ecuador #gracias #fiesta #vamosrudytodavia #festival #circo #circus #teatro #performer #streetperformer #busker #offloja2019;;Desde #Argentina @rudyguemes llega a #loja #ecuador #gracias @festivaloffloja . Siempre una #fiesta #vamosrudytodavia . . . #festival #circo #circus #teatro #performer #streetperformer #busker #offloja2019… https://www.instagram.com/p/B6bev6LAJK3/?igshid=1jufpsqgnlddj.
17;1208539996707270661;https://twitter.com/AugustoCarrion8/status/1208539996707270661;AugustoCarrion8;sinfonicaLoja;2019-12-22 00:09:23+00:00;0;1;;;;Felicidades a los niños talentosos, nos brindaron una noche mágica!!.
18;1208030503619776513;https://twitter.com/AugustoCarrion8/status/1208030503619776513;AugustoCarrion8;sinfonicaLoja;2019-12-20 14:24:50+00:00;0;0;;;;Felicidades, talento Lojano innegable. .
19;1207072793357107200;https://twitter.com/ernesto_alvear/status/1207072793357107200;ernesto_alvear;festivaloffloja;2019-12-17 22:59:14+00:00;0;1;;;;Maravilloso. .
20;1201880138369122304;https://twitter.com/ElyIntermitente/status/1201880138369122304;ElyIntermitente;;2019-12-03 15:05:29+00:00;0;0;@festivaloffloja;#OtroMar;;"""Dejemos la orilla en paz"". @festivaloffloja #OtroMar en Loja, Ecuador https://www.instagram.com/p/B5nVqvwArfy/?igshid=1p5i9vbs4y86e."
21;1200391564595478528;https://twitter.com/cadenaecotel/status/1200391564595478528;cadenaecotel;;2019-11-29 12:30:25+00:00;0;0;@festivaloffloja;#EcotelPress #Loja #ArrozVerde #Tuarez;;#EcotelPress ya en circulación en #Loja y su provincia. Caso #ArrozVerde #Tuarez @festivaloffloja festivaldeloja https://www.instagram.com/p/B5cwpzXg5WX/?igshid=p5jfglj4kkmr.
22;1200217297065009152;https://twitter.com/cadenaecotel/status/1200217297065009152;cadenaecotel;;2019-11-29 00:57:57+00:00;0;0;@sobornos @festivaloffloja;#EcotelPress #Loja #ViaLojaCatamayo #CasoTuarez;;#EcotelPress ya en circulación en #Loja y su provincia casi @Sobornos #ViaLojaCatamayo @festivaloffloja festivaldeloja #CasoTuarez https://www.instagram.com/p/B5bhVudg0JI/?igshid=veuz06a4u4im.
23;1200163168275902466;https://twitter.com/mcarrera776/status/1200163168275902466;mcarrera776;;2019-11-28 21:22:51+00:00;1;0;@festivaloffloja;;;Las huellas del festival @festivaloffloja .
24;1200086909516685314;https://twitter.com/gerareee/status/1200086909516685314;gerareee;;2019-11-28 16:19:50+00:00;0;2;@festivaloffloja @CynthiaViteri6;;;Esas calles cerradas son el lienzo para la expresión artística, y la integración familiar que tanto necesita Guayaquil. Tome de referente la experiencia de Loja @festivaloffloja @CynthiaViteri6.
25;1199893009644630016;https://twitter.com/festivaloffloja/status/1199893009644630016;festivaloffloja;;2019-11-28 03:29:21+00:00;0;5;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;"#Fiavl2019 Gracias a quienes compartieron su arte y talento en nuestros escenarios OFF! Loja es su casa ;) #OffLoja2019 #LojaParaElMundo."
26;1199891821406670848;https://twitter.com/festivaloffloja/status/1199891821406670848;festivaloffloja;;2019-11-28 03:24:37+00:00;2;3;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Postales de artistas de calle que destacaron en esta IV edición #OffLoja2019 #LojaParaElMundo.
27;1199890487290843137;https://twitter.com/festivaloffloja/status/1199890487290843137;festivaloffloja;;2019-11-28 03:19:19+00:00;2;2;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Tuvimos escenarios tan variados como la naturaleza de nuestra cartelera. #OffLoja2019 #LojaParaElMundo.
28;1199889065807626240;https://twitter.com/festivaloffloja/status/1199889065807626240;festivaloffloja;;2019-11-28 03:13:40+00:00;0;1;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 La ciudad se transforma en cada edición. Durante 10 días Loja es un escenario viviente. #OffLoja2019 #LojaParaElMundo.
29;1199888801117720576;https://twitter.com/festivaloffloja/status/1199888801117720576;festivaloffloja;;2019-11-28 03:12:37+00:00;2;1;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 La ciudad se transforma en cada edición. Durante 10 días Loja es un escenario viviente. #OffLoja2019 #LojaParaElMundo.
30;1199887183269765121;https://twitter.com/festivaloffloja/status/1199887183269765121;festivaloffloja;;2019-11-28 03:06:11+00:00;2;2;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Te compartimos algunas postales del arte en las calles de la IV edición del #OffLoja2019 #LojaParaElMundo.
31;1199886606443921409;https://twitter.com/festivaloffloja/status/1199886606443921409;festivaloffloja;;2019-11-28 03:03:54+00:00;5;6;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Te compartimos algunas postales del arte en las calles de la IV edición del #OffLoja2019 #LojaParaElMundo.
32;1199839747423821824;https://twitter.com/priideliciouss/status/1199839747423821824;priideliciouss;loja280c;2019-11-27 23:57:42+00:00;0;2;;;;Excelente! Es admirable el trabajo y sobretodo la iniciativa .
33;1199835031537106944;https://twitter.com/loja280c/status/1199835031537106944;loja280c;;2019-11-27 23:38:58+00:00;3;10;@CristobalMocha @festivaloffloja @bolivar_lojan;#loja280c;;El amigo @CristobalMocha se ha jugado la piel con este concurso de microcuentos #loja280c en el marco @festivaloffloja. Pese a su discapacidad visual 100% no se ha amilanado Juguémonos también la piel revisando que estén todos los cuentos https://www.dropbox.com/s/k7m8dfnkvix4g68/cuentos_2019.pdf?dl=0 @bolivar_lojan.
34;1199784248472932353;https://twitter.com/festivaloffloja/status/1199784248472932353;festivaloffloja;;2019-11-27 20:17:10+00:00;2;2;;#Fiavl2019;;#Fiavl2019 Así se vivió el evento de Clausura del Festival Off 2019. Gracias a la Prefectura de Loja por una noche espectacular de luces y mapping!!! Gracias por todo Loja. Todos somos parte de este… https://www.instagram.com/p/B5YcZufgCUw/?igshid=1qgqdxc1c8dsr.
35;1199779983322943489;https://twitter.com/festivaloffloja/status/1199779983322943489;festivaloffloja;;2019-11-27 20:00:13+00:00;1;2;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Así se culminó nuestra programación 2019 con la obra Guayaquil Superstars de Teatro El Juglar. Estuvo increíble y con el teatro completamente lleno. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5YaoKfgEtP/?igshid=ua95xu7p0u60.
36;1199745096536805377;https://twitter.com/festivaloffloja/status/1199745096536805377;festivaloffloja;;2019-11-27 17:41:35+00:00;1;2;;;;Los niños y niñas de la Escuela 18 de Noviembre aprendiendo sobre composición coreográfica y como trasladarla a la gráfica. Parte del proyecto de mediación cultural gestionado por ga_pineiros que acompaño al mural… https://www.instagram.com/p/B5YKwzoAo3b/?igshid=1tlpeqojtf6wv.
37;1199744124221632512;https://twitter.com/LoretoIsa/status/1199744124221632512;LoretoIsa;;2019-11-27 17:37:44+00:00;3;2;@festivaloffloja @cculturaloja;;;Hoy cerramos nuestro Ciclo de Cine chileno en el marco del @festivaloffloja y con el apoyo del Cine Club la Luciernaga de la @cculturaloja. 19h00 Auditorio Pablo Palacio..
38;1199728839485616128;https://twitter.com/festivaloffloja/status/1199728839485616128;festivaloffloja;;2019-11-27 16:36:59+00:00;2;4;;#Fiavl #OffLoja2019 #LojaParaElMundo #LojanosIlustres;;¿Sabías Qué? - Salvador Bustamante Celi. Conoce los datos más relevantes de los Lojanos Ilustres a quienes rendimos homenaje en la IV edición del FIAVL OFF. #Fiavl #OffLoja2019 #LojaParaElMundo #LojanosIlustres en… https://www.instagram.com/p/B5YDXlFgEMM/?igshid=1gbsh1cbmzmk1.
39;1199496747015430145;https://twitter.com/kmjimenezv/status/1199496747015430145;kmjimenezv;loja280c;2019-11-27 01:14:44+00:00;0;0;;;;De acuerdo gracias ¡¡¡.
40;1199449683653005314;https://twitter.com/bolivar_lojan/status/1199449683653005314;bolivar_lojan;lamingaloja;2019-11-26 22:07:43+00:00;0;0;;;;Julito envía captura de pantalla. O es cuento?.
41;1199435915975888897;https://twitter.com/bolivar_lojan/status/1199435915975888897;bolivar_lojan;lamingaloja;2019-11-26 21:13:01+00:00;0;0;;;;Voy.
42;1199432687204913152;https://twitter.com/lamingaloja/status/1199432687204913152;lamingaloja;bolivar_lojan;2019-11-26 21:00:11+00:00;0;0;;;;Que pasa suoercuy, yo si escribí un cuento de la minga.
43;1199431862227275783;https://twitter.com/bolivar_lojan/status/1199431862227275783;bolivar_lojan;;2019-11-26 20:56:54+00:00;1;2;@festivaloffloja @CristobalMocha @bolivar_lojan @kuripato @MunicipioDeLoja @NixonGranda8;#loja280c;;"El mejor cuento; el de kuripato. Estuvo engañándome hasta el final del concurso con el cuento que iba a escribir un cuento en el concurso #loja280c. Así no es amigo. Ama llulla!!! @festivaloffloja @CristobalMocha @bolivar_lojan @kuripato @MunicipioDeLoja @NixonGranda8."
44;1199406196534468610;https://twitter.com/atoapanta/status/1199406196534468610;atoapanta;loja280c;2019-11-26 19:14:55+00:00;0;0;;;;De mi parte está ok, gracias.
45;1199373947562643456;https://twitter.com/festivaloffloja/status/1199373947562643456;festivaloffloja;;2019-11-26 17:06:47+00:00;0;0;;#Fiavl2019 #OffLoja2019;;#Fiavl2019 Una parte del proceso del Proyecto RUIDO, una intervención mural transmedia de sergiosilvando con participación de la Escuela 18 de noviembre! Un hermoso proceso de meditación cultural. #OffLoja2019… https://www.instagram.com/p/B5Vh-zAgWy2/?igshid=ny22cyq9q4xo.
46;1199325669722918914;https://twitter.com/CristobalMocha/status/1199325669722918914;CristobalMocha;;2019-11-26 13:54:56+00:00;0;1;@jairm2 @loja280c @festivaloffloja @bolivar_lojan;;;@jairm2 agradezco su oportuna observación, estamos revisando todos los microcuentos enviados para que nadie se quede fuera. Todas las observaciones de quienes confiaron en esta propuesta serán bienvenidas. @loja280c @Festivaloffloja @bolivar_lojan.
47;1199193199786504192;https://twitter.com/loja280c/status/1199193199786504192;loja280c;;2019-11-26 05:08:33+00:00;3;5;@festivaloffloja;#loja280c;;La lista de microcuentos del concurso #loja280c realizado en el marco del @festivaloffloja Solicitarla al 0995663197/0995866576 Puede bajarla de https://www.dropbox.com/s/k7m8dfnkvix4g68/cuentos_2019.pdf?dl=0 Requerimos su verificación para posterior publicación en caso de que haya financiamiento. Gracias.
48;1199162743665954823;https://twitter.com/Christiansbone1/status/1199162743665954823;Christiansbone1;;2019-11-26 03:07:32+00:00;0;0;@festivaloffloja @dantbass @Gianni_B_Music;;;Muchas gracias a todo quienes hicieron posible esta nueva edición del lojajazzfest usfq_com @festivaloffloja danisortegav karmyedith raulmolina @dantbass francislara74 @Gianni_B_Music… https://www.instagram.com/p/B5UB8HYg1OC/?igshid=36050qeakmby.
49;1199107262394044417;https://twitter.com/festivaloffloja/status/1199107262394044417;festivaloffloja;;2019-11-25 23:27:04+00:00;0;0;;#F #OffLoja2019 #LojaParaElMundo;;#FábricaOff La presentación de los arreglos de la Residencia de ORQUESTACIÓN se realizó con total éxito! Gracias a su docente Iván Salazar. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5Tota5AECt/?igshid=tkw3ya2hgh1f.
50;1199106279647698945;https://twitter.com/festivaloffloja/status/1199106279647698945;festivaloffloja;;2019-11-25 23:23:10+00:00;0;1;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Gracias al Circo Social Municipal por su increíble participación. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5Tn-xNAwAn/?igshid=a9imqh8w2iqs.
51;1199104687678590976;https://twitter.com/festivaloffloja/status/1199104687678590976;festivaloffloja;;2019-11-25 23:16:50+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Gracias a runajazz_ec por tremendo concierto en nuestra programación Off 2019. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5TnijSg2FN/?igshid=pwjunxwowhps.
52;1199104075125551109;https://twitter.com/festivaloffloja/status/1199104075125551109;festivaloffloja;;2019-11-25 23:14:24+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 El concierto de Polilla Gitano estuvo espectacular en la parroquia de Vilcabamba. Gran talento!!! #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5TnQrbAKZt/?igshid=1ike12ndgkkvk.
53;1199103678143176709;https://twitter.com/festivaloffloja/status/1199103678143176709;festivaloffloja;;2019-11-25 23:12:49+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Lyzbeth Badaraco Quartet fue parte de nuestra programación Off en la Parroquia de Vilcabamba. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5TnFCwg8G9/?igshid=ro494rveqklt.
54;1199103259538968576;https://twitter.com/festivaloffloja/status/1199103259538968576;festivaloffloja;;2019-11-25 23:11:09+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Circo Social Municipal con su obra Piensa se prestaron en la Parroquia de Vilcabamba. Demostrando su gran talento. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5Tm49OgH_p/?igshid=1lhc01cdcsrmf.
55;1199102727357419520;https://twitter.com/festivaloffloja/status/1199102727357419520;festivaloffloja;;2019-11-25 23:09:03+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Concierto de Tomback causó mucha sensación en el público. Un concierto espectacular! #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5TmpS0AHKg/?igshid=g7xc5wfnb9qe.
56;1199102296539516928;https://twitter.com/festivaloffloja/status/1199102296539516928;festivaloffloja;;2019-11-25 23:07:20+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Reencuentro de Bandas / MAX. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5Tmc7GAl0o/?igshid=17v0zdhtcjga9.
57;1199101637278568450;https://twitter.com/festivaloffloja/status/1199101637278568450;festivaloffloja;;2019-11-25 23:04:43+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Reencuentro de Bandas / Finado Sucre. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5TmJu0AXps/?igshid=1ui8dpa1b7yon.
58;1199099936559845376;https://twitter.com/festivaloffloja/status/1199099936559845376;festivaloffloja;;2019-11-25 22:57:57+00:00;0;0;;#Fiavl2019;;#Fiavl2019 Alex Payaso y su obra Ooo... Estuvo espectacular...!!! Grande Alex! en Loja, Ecuador https://www.instagram.com/p/B5TlYPYg2k2/?igshid=toqaix8z9qev.
59;1199099466139283458;https://twitter.com/festivaloffloja/status/1199099466139283458;festivaloffloja;;2019-11-25 22:56:05+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 El caballero Ataca de Nuevo de El Teatro del Duende en el Festival Off Loja 2019. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5TlKj4gsDC/?igshid=p05q0pa6kwd0.
60;1199098708098535424;https://twitter.com/festivaloffloja/status/1199098708098535424;festivaloffloja;;2019-11-25 22:53:04+00:00;1;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 En concierto tuvimos a alieneselectropop. Que gran show. Felicitaciones! #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5Tk0X1gO9Z/?igshid=1cyin0x356uxj.
61;1199097939022487553;https://twitter.com/festivaloffloja/status/1199097939022487553;festivaloffloja;;2019-11-25 22:50:01+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Manípulo fue un show increíble de Talvez Danza Contemporánea. De lucieron con sus movimientos. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5TkODxA2_n/?igshid=1b170htn8bzm5.
62;1199096423460921344;https://twitter.com/festivaloffloja/status/1199096423460921344;festivaloffloja;;2019-11-25 22:44:00+00:00;0;0;@dapawn;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Espectacular el concierto de @dapawn en la Plaza de San Sebastián. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5TjjRcAw-u/?igshid=1u5otd247byt7.
63;1199094051846246400;https://twitter.com/festivaloffloja/status/1199094051846246400;festivaloffloja;;2019-11-25 22:34:34+00:00;0;0;;#Fiavl2019 #OffLoja2019 #LojaParaElMundo;;#Fiavl2019 Espertare de Talvez Danza Contemporánea hizo interactuar al público. #OffLoja2019 #LojaParaElMundo en Loja, Ecuador https://www.instagram.com/p/B5Tis7DA8J9/?igshid=wewgjerofs4l.
64;1199038327602794497;https://twitter.com/kmjimenezv/status/1199038327602794497;kmjimenezv;loja280c;2019-11-25 18:53:09+00:00;0;0;;;;Gracias¡¡¡. Consideraron uno entre los q había compartido..
65;1198991772225028096;https://twitter.com/loja280c/status/1198991772225028096;loja280c;;2019-11-25 15:48:09+00:00;3;4;@festivaloffloja @CristobalMocha @bolivar_lojan @joseamusic @BailonOficial @leninpaladiness @pecesdeciudad85 @CarlosVerareal @MunicipioDeLoja @NixonGranda8 @PabloXBurneo;#loja280c;;Durante el concurso de microcuentos #loja280c tuvimos 32.400 impresiones. Buena semilla!!! Rumbo al @festivaloffloja 2020 @CristobalMocha @bolivar_lojan @joseamusic @BailonOficial @leninpaladiness @pecesdeciudad85 @CarlosVerareal @MunicipioDeLoja @NixonGranda8 @PabloXBurneo.
66;1198987997850603520;https://twitter.com/loja280c/status/1198987997850603520;loja280c;;2019-11-25 15:33:09+00:00;7;9;@festivaloffloja @MunicipioDeLoja @FestivalDeLoja @joseamusic @sur_loja @BailonOficial @leninpaladiness;#loja280c;;Desde Loja la ciudad de los microcuentos #loja280c. Loja sede del @festivaloffloja 1. Teatro Bolívar 2. Parque Central 3. Museo Banco Central 4. Museo Banco Central Rumbo al OFF 2020 @MunicipioDeLoja @FestivalDeLoja @joseamusic @sur_loja @BailonOficial @leninpaladiness.
67;1198923117806149632;https://twitter.com/LojaTuristica/status/1198923117806149632;LojaTuristica;;2019-11-25 11:15:20+00:00;0;4;@FestivalDeLoja @festivaloffloja;#Loja;;#Loja | @FestivalDeLoja @festivaloffloja .
68;1198922418686849025;https://twitter.com/LojaTuristica/status/1198922418686849025;LojaTuristica;;2019-11-25 11:12:34+00:00;0;0;@festivaloffloja;#Loja;;#Loja | festivaldeloja @festivaloffloja https://www.instagram.com/p/B5SUpvtgAmb/?igshid=1t5xl0r6ey9yy.
69;1198824402802098176;https://twitter.com/loja280c/status/1198824402802098176;loja280c;;2019-11-25 04:43:05+00:00;4;7;@festivaloffloja;#loja280c;;Concurso de microcuentos #loja280c del @festivaloffloja Listado de cuentos que irá al libro de microcuentos Puede bajar la lista de https://www.dropbox.com/s/k7m8dfnkvix4g68/cuentos_2019.pdf?dl=0 o solicitarlo al 0995663197 para observaciones. Gracias.
70;1198823126919827457;https://twitter.com/LojaTuristica/status/1198823126919827457;LojaTuristica;;2019-11-25 04:38:01+00:00;0;0;@festivaloffloja;#Loja;;#Loja | festivaldeloja @festivaloffloja https://www.instagram.com/p/B5RngD6A4_y/?igshid=8sj82h558b6d.
71;1198821044494229505;https://twitter.com/ConectadosLoja/status/1198821044494229505;ConectadosLoja;;2019-11-25 04:29:44+00:00;1;2;@FestivalDeLoja @festivaloffloja;#Loja #Fiavl2019 #Ecuador;;#Loja | Postales del @festivaldeloja @festivaloffloja 2019 #Fiavl2019 | #Ecuador.
72;1198820827254398976;https://twitter.com/ConectadosLoja/status/1198820827254398976;ConectadosLoja;;2019-11-25 04:28:52+00:00;0;1;@FestivalDeLoja @festivaloffloja;#Loja #Fiavl2019 #Ecuador;;#Loja | Postales del @festivaldeloja @festivaloffloja 2019 #Fiavl2019 | #Ecuador.
73;1198820512639717376;https://twitter.com/ConectadosLoja/status/1198820512639717376;ConectadosLoja;;2019-11-25 04:27:37+00:00;1;5;@FestivalDeLoja @festivaloffloja;#Loja #Fiavl2019 #Ecuador;;#Loja | Postales del @festivaldeloja @festivaloffloja 2019 #Fiavl2019 | #Ecuador.
74;1198820328467836929;https://twitter.com/ConectadosLoja/status/1198820328467836929;ConectadosLoja;;2019-11-25 04:26:53+00:00;0;0;@FestivalDeLoja @festivaloffloja;#Loja #Fiavl2019 #Ecuador;;#Loja | Postales del @festivaldeloja @festivaloffloja 2019 #Fiavl2019 | #Ecuador.
75;1198819981988941824;https://twitter.com/ConectadosLoja/status/1198819981988941824;ConectadosLoja;;2019-11-25 04:25:31+00:00;0;0;@FestivalDeLoja @festivaloffloja;#Loja #Fiavl2019 #Ecuador;;#Loja | Postales del @festivaldeloja @festivaloffloja 2019 #Fiavl2019 | #Ecuador.
76;1198811458143948800;https://twitter.com/ConectadosLoja/status/1198811458143948800;ConectadosLoja;;2019-11-25 03:51:39+00:00;1;7;@FestivalDeLoja @festivaloffloja;#Loja #Ecuador #FIAVL2019 #MiMejorMomentoFIAVL2019;;FINALIZA EL FESTIVAL DE ARTES VIVAS #Loja | Llega a su feliz término el @FestivalDeLoja y el @festivaloffloja donde miles de lojanos y turistas de #Ecuador y del mundo disfrutaron de la IV edición del #FIAVL2019 #MiMejorMomentoFIAVL2019.
77;1198795737410232320;https://twitter.com/sur_loja/status/1198795737410232320;sur_loja;;2019-11-25 02:49:11+00:00;6;15;@joseamusic @festivaloffloja @FestivalDeLoja @juanfervelasco @prefecturaLoja @1976Efra;#Loja #CanalSur;;¡Cae el telón del Festival de Artes Vivas! #Loja Así se vivió la Noche de Luces en exteriores de la iglesia La Catedral como cierre del IV Festival Internacional de Artes Vivas. #CanalSur @joseamusic @festivaloffloja @FestivalDeLoja @juanfervelasco @prefecturaLoja @1976Efra.
78;1198791094235996160;https://twitter.com/ConectadosLoja/status/1198791094235996160;ConectadosLoja;;2019-11-25 02:30:43+00:00;0;1;@festivaloffloja @FestivalDeLoja @Cultura_Ec @Cultura_Zonal7;#Loja;;"#Loja | Mapping y noche de luces en la Plaza Central finalizando el IV @festivaloffloja @FestivalDeLoja @Cultura_Ec @Cultura_Zonal7 Video &gt; https://www.facebook.com/800564616676987/videos/2419119041685819/."
